District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,CITY OF ATKA,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,AETNA INC.,"5,682.63",R,-5682.63
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,THE HARTFORD,204.03,R,-204.03
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,ADAK EAGLE ENTERPRISES LLC,215.57,R,-215.57
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,ALASKA AIRLINES,"1,407.20",R,-1407.2
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,"ALTMAN, ROGERS & CO","12,070.00",R,-12070
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,"Francotyp-Postalia, Inc.",129,R,-129
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,SARA HARRIS,210,R,-210
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,FLOYD AND SONS INC.,101.8,R,-101.8
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,CHUGACH SCHOOL DISTRICT,"20,000.00",R,-20000
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,GCI,67.3,R,-67.3
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/4/2019,5843,DISB,FIRST NATIONAL BANK OF ALASKA,"5,636.34",R,-5636.34
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,Employee,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"SNIGAROFF, MARK",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"McCUNE, KATHLEEN",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"BENNETT, ESTHER",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,MOTEL 6,929.55,R,-929.55
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,ATKA NATIVE STORE,59.45,R,-59.45
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,ARCTIC OFFICE PRODUCTS,169.2,R,-169.2
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"TDX ADAK GENERATING, LLC",96.14,R,-96.14
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"TDX ADAK GENERATING, LLC",165.24,R,-165.24
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,GCI,"3,285.76",R,-3285.76
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,Employee,433.13,R,-433.13
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,SEDOR WENDLANDT EVANS FILIPPI,"1,860.50",R,-1860.5
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,SEDOR WENDLANDT EVANS FILIPPI,1,R,-1
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,ALASKA COMMUNICATIONS SYSTEMS,927.3,R,-927.3
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,ALASKA AIRLINES,"3,344.77",R,-3344.77
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"ADAK PETROLEUM, LLC",704.5,R,-704.5
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/10/2019,5845,DISB,"ADAK PETROLEUM, LLC",327.95,R,-327.95
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"5,550.31",R,-5550.31
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,656.6,R,-656.6
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"3,702.48",R,-3702.48
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"4,781.80",R,-4781.8
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"2,297.84",R,-2297.84
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"4,734.56",R,-4734.56
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"2,904.92",R,-2904.92
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"1,529.75",R,-1529.75
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/16/2019,5848,PAYRL,Employee,"1,069.87",R,-1069.87
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,FIRST NATIONAL BANK OF ALASKA,"6,741.16",R,-6741.16
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,CSSD,817.04,R,-817.04
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,Employee,100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,Employee,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,Vital Records Control,65.9,R,-65.9
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,"GRANT AVIATION, INC.",250,R,-250
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,"GRANT AVIATION, INC.",75,R,-75
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,Math-U-See Inc.,195.6,R,-195.6
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/17/2019,5850,DISB,CHUGACH SCHOOL DISTRICT,26.6,R,-26.6
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,9/30/2019,5862,GJNLA,Change in cash,"124,527.19",,124527.19
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,TEACHERS RETIREMENT SYSTEM,"4,058.15",R,-4058.15
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,CITY OF ATKA,880.22,R,-880.22
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,Employee,"4,000.00",R,-4000
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,ALASKA AIRLINES,"1,177.50",R,-1177.5
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,FAIRFIELD INN & SUITES,89,R,-89
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,CITI CARDS,259.66,R,-259.66
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,"LifeMed Alaska, LLC",49,R,-49
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,GRAND ALEUTIAN,150,R,-150
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,THE HARTFORD,204.03,R,-204.03
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,DRB ATTN: Accounting Group,3.15,R,-3.15
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,Employee,216.86,R,-216.86
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,Employee,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,ADAK EAGLE ENTERPRISES LLC,215.57,R,-215.57
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,GCI,191.15,R,-191.15
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,AETNA INC.,"5,682.63",R,-5682.63
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/1/2019,5853,DISB,Employee,470,R,-470
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"COMBS INSURANCE AGENCY, INC",501.37,R,-501.37
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"COMBS INSURANCE AGENCY, INC",403.49,,403.49
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"COMBS INSURANCE AGENCY, INC",108.2,R,-108.2
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"COMBS INSURANCE AGENCY, INC",568.83,R,-568.83
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"GRANT AVIATION, INC.",250,R,-250
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,CITY OF ATKA,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,CITY OF ATKA,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,Employee,32,R,-32
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"GRANT AVIATION, INC.",250,R,-250
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,Employee,250,R,-250
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,GCI,"3,285.76",R,-3285.76
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,ACE Air Cargo,820.45,R,-820.45
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,Vital Records Control,65.9,R,-65.9
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,SEDOR WENDLANDT EVANS FILIPPI,91.5,R,-91.5
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,SEDOR WENDLANDT EVANS FILIPPI,"4,782.00",R,-4782
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,SEDOR WENDLANDT EVANS FILIPPI,671,R,-671
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,SEDOR WENDLANDT EVANS FILIPPI,1.05,R,-1.05
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,GRAND ALEUTIAN,160,R,-160
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,ATKA NATIVE STORE,76.75,R,-76.75
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,Employee,"1,418.80",R,-1418.8
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"ADAK PETROLEUM, LLC",631.81,R,-631.81
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,"ADAK PETROLEUM, LLC",499.27,R,-499.27
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5858,DISB,FIRST NATIONAL BANK OF ALASKA,"2,636.48",R,-2636.48
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5859,DISB,Employee,32,,32
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/8/2019,5859,DISB,Employee,250,,250
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5865,PAYRL,Employee,"1,110.83",R,-1110.83
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"5,550.32",R,-5550.32
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"1,545.67",R,-1545.67
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"3,702.48",R,-3702.48
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"4,781.79",R,-4781.79
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,904.09,R,-904.09
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"4,734.56",R,-4734.56
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"2,500.97",R,-2500.97
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"1,404.56",R,-1404.56
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"1,794.75",R,-1794.75
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,61.17,R,-61.17
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/16/2019,5868,PAYRL,Employee,"3,104.63",R,-3104.63
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,FIRST NATIONAL BANK OF ALASKA,"1,028.40",R,-1028.4
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,FIRST NATIONAL BANK OF ALASKA,"9,139.83",R,-9139.83
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,CSSD,602.73,R,-602.73
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,"TDX ADAK GENERATING, LLC",230.97,R,-230.97
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,"ALTMAN, ROGERS & CO","2,566.19",R,-2566.19
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,AirMedCare Network,113,R,-113
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,"GRANT AVIATION, INC.",250,R,-250
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,Employee,32,R,-32
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,"TDX ADAK GENERATING, LLC",46.37,R,-46.37
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,Employee,600,R,-600
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,CITY OF ATKA,"1,141.67",R,-1141.67
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,ALASKA COMMUNICATIONS SYSTEMS,766.75,R,-766.75
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,Employee,400,R,-400
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/17/2019,5870,DISB,ALASKA AIRLINES,128.58,R,-128.58
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/21/2019,5872,DISB,CITY OF ATKA,200,,200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/21/2019,5872,DISB,CITY OF ATKA,300,,300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,TEACHERS RETIREMENT SYSTEM,"1,350.69",R,-1350.69
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,TEACHERS RETIREMENT SYSTEM,"4,217.92",R,-4217.92
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,Employee,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,CITY OF ATKA,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,CITY OF ATKA,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,CHUGACH SCHOOL DISTRICT,"20,000.00",R,-20000
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/23/2019,5876,DISB,CITI CARDS,274.26,R,-274.26
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,10/31/2019,5898,GJNLA,Change in cash,"114,594.78",,114594.78
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,ALASKA AIRLINES,"4,576.99",R,-4576.99
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,GCI,149.37,R,-149.37
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,THE HARTFORD,242.2,R,-242.2
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,SARA HARRIS,315,R,-315
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,ADAK EAGLE ENTERPRISES LLC,213.91,R,-213.91
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,CITY OF ATKA,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,CITY OF ATKA,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,AETNA INC.,"6,838.86",R,-6838.86
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,DRB ATTN: Accounting Group,3.15,R,-3.15
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,"TDX ADAK GENERATING, LLC",246.53,R,-246.53
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/5/2019,5878,DISB,FIRST NATIONAL BANK OF ALASKA,"3,096.39",R,-3096.39
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/7/2019,5879,DISB,Employee,28,,28
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"5,550.31",R,-5550.31
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,150.33,R,-150.33
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,747.23,R,-747.23
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"3,702.48",R,-3702.48
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"4,781.80",R,-4781.8
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"1,704.41",R,-1704.41
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"4,734.56",R,-4734.56
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"3,020.56",R,-3020.56
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"1,771.21",R,-1771.21
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"1,334.10",R,-1334.1
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/14/2019,5883,PAYRL,Employee,"3,367.05",R,-3367.05
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,FIRST NATIONAL BANK OF ALASKA,"9,138.39",R,-9138.39
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,TEACHERS RETIREMENT SYSTEM,"5,592.36",R,-5592.36
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,SEDOR WENDLANDT EVANS FILIPPI,152.5,R,-152.5
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,SEDOR WENDLANDT EVANS FILIPPI,549.25,R,-549.25
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,SEDOR WENDLANDT EVANS FILIPPI,"5,735.00",R,-5735
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,Employee,28,R,-28
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,Employee,480.29,R,-480.29
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,Employee,430,R,-430
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,CITY OF ADAK,65,R,-65
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,CITY OF ADAK,"3,047.74",R,-3047.74
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,ATKA NATIVE STORE,154.1,R,-154.1
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,ALASKA AIRLINES,"4,160.71",R,-4160.71
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,"GRANT AVIATION, INC.",375.05,R,-375.05
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,"ADAK PETROLEUM, LLC","1,333.47",R,-1333.47
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,"ADAK PETROLEUM, LLC",283.9,R,-283.9
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/15/2019,5886,DISB,Vital Records Control,68.4,R,-68.4
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,GCI,"3,285.76",R,-3285.76
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,Employee,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,ALASKA COMMUNICATIONS SYSTEMS,506.92,R,-506.92
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,ALEUTIAN HEATING SERVICES,"5,574.53",R,-5574.53
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,ALEUTIAN HEATING SERVICES,"2,230.26",R,-2230.26
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,Employee,329.74,R,-329.74
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/20/2019,5888,DISB,Employee,210.13,R,-210.13
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,11/30/2019,5899,GJNLA,Change in cash,"96,675.27",,96675.27
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,Employee,259.59,R,-259.59
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,AETNA INC.,"8,382.39",R,-8382.39
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,ATKA NATIVE STORE,277.2,R,-277.2
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,ALASKA AIRLINES,943.46,R,-943.46
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,Employee,62.42,R,-62.42
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,Employee,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,Employee,29.59,R,-29.59
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,CITY OF ATKA,200,R,-200
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,CITY OF ATKA,300,R,-300
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,"BENNETT, ESTHER",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,"McCUNE, KATHLEEN",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,"SNIGAROFF, MARK",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,"SWETZOF, MARY",100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,GRAND ALEUTIAN,150,R,-150
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,GRAND ALEUTIAN,157,R,-157
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,GRAND ALEUTIAN,157,R,-157
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,GRAND ALEUTIAN,157,R,-157
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,"GRANT AVIATION, INC.","1,000.00",R,-1000
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,THE HARTFORD,242.2,R,-242.2
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,GCI,"3,285.76",R,-3285.76
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,GCI,114.6,R,-114.6
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,"Francotyp-Postalia, Inc.",129,R,-129
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,ADAK EAGLE ENTERPRISES LLC,214.74,R,-214.74
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,LISA HOLSINGER,100,R,-100
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/6/2019,5890,DISB,DRB ATTN: Accounting Group,3.15,R,-3.15
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/12/2019,5892,DISB,Employee,289.59,R,-289.59
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/12/2019,5892,DISB,Employee,104.7,R,-104.7
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/12/2019,5892,DISB,SEDOR WENDLANDT EVANS FILIPPI,183,R,-183
Aleutian Region School District,20,100,610,000,000,000,FNBA Checking,12/12/2019,5892,DISB,SEDOR WENDLANDT EVANS FILIPPI,91.5,R,-91.5
