District_Name,Fiscal_Year,Fund_Code,Object_Code,School_Code,Function_Code,Program_Code,Account_Name,Date,TransactionNo,Journal,Description,absolute_amount,Credit_Flag,amount
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,Employee,772.11,CR,-772.11
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,ALASKA AIRLINES,"2,908.06",CR,-2908.06
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,CITY OF ATKA,"1,318.97",CR,-1318.97
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"Francotyp-Postalia, Inc.",129,CR,-129
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"CENTRAL PLUMBING AND HEATING,","2,384.76",CR,-2384.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"ALTMAN, ROGERS & CO",519.08,CR,-519.08
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,GCI,274.64,CR,-274.64
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,Math-U-See Inc.,136.8,CR,-136.8
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,Math-U-See Inc.,484.8,CR,-484.8
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"TDX ADAK GENERATING, LLC",356.56,CR,-356.56
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"TDX ADAK GENERATING, LLC",333.75,CR,-333.75
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,ADAK EAGLE ENTERPRISES LLC,230.97,CR,-230.97
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"GRANT AVIATION, INC.",250,CR,-250
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"GRANT AVIATION, INC.",250,CR,-250
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"GRANT AVIATION, INC.",250,CR,-250
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"GRANT AVIATION, INC.",250,CR,-250
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/3/2018,5647,DISB,"GRANT AVIATION, INC.",454.45,CR,-454.45
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5650,PAYRL,Employee,"1,601.07",CR,-1601.07
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5652,DISB,"TDX ADAK GENERATING, LLC",89.2,CR,-89.2
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5652,DISB,FIRST NATIONAL BANK OF ALASKA,361.95,CR,-361.95
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5652,DISB,Employee,628.07,CR,-628.07
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5652,DISB,AETNA INC.,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5652,DISB,Employee,693.76,CR,-693.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/5/2018,5652,DISB,DRB ATTN: Accounting Group,2,CR,-2
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/11/2018,5654,DISB,"TDX ADAK GENERATING, LLC",89.2,CR,-89.2
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/11/2018,5654,DISB,Employee,363.03,CR,-363.03
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/11/2018,5654,DISB,Employee,430,CR,-430
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,"ADAK PETROLEUM, LLC","1,743.95",CR,-1743.95
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,Vital Records Control,65.9,CR,-65.9
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SARA HARRIS,210,CR,-210
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,"PORTER, MARILYN","10,600.00",CR,-10600
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,ALASKA COMMUNICATIONS SYSTEMS,484.84,CR,-484.84
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,CITY OF ATKA,150,CR,-150
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,"CENTRAL PLUMBING AND HEATING,",128.65,CR,-128.65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SEDOR WENDLANDT EVANS FILIPPI,87,CR,-87
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SEDOR WENDLANDT EVANS FILIPPI,"3,079.71",CR,-3079.71
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SEDOR WENDLANDT EVANS FILIPPI,522,CR,-522
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SEDOR WENDLANDT EVANS FILIPPI,78.81,CR,-78.81
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,FIRST NATIONAL BANK OF ALASKA,"3,623.14",CR,-3623.14
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,Employee,547.24,CR,-547.24
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SOUTHEAST REGIONAL RESOURCE CE,"5,258.50",CR,-5258.5
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,SOUTHEAST REGIONAL RESOURCE CE,"22,800.37",CR,-22800.37
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5656,DISB,GCI,"3,285.76",CR,-3285.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/13/2018,5657,DISB,FIRST NATIONAL BANK OF ALASKA,"2,693.63",CR,-2693.63
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"6,587.92",CR,-6587.92
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"5,541.73",CR,-5541.73
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,466.47,CR,-466.47
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"1,558.02",CR,-1558.02
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"3,601.73",CR,-3601.73
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"6,164.07",CR,-6164.07
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"2,986.46",CR,-2986.46
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"6,329.40",CR,-6329.4
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"5,215.36",CR,-5215.36
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,750.33,CR,-750.33
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/17/2018,5660,PAYRL,Employee,"1,009.50",CR,-1009.5
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,FIRST NATIONAL BANK OF ALASKA,"11,047.56",CR,-11047.56
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,TEACHERS RETIREMENT SYSTEM,"3,394.11",CR,-3394.11
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,Lincoln Natl Life Ins Co,"1,000.00",CR,-1000
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,ALASKA AIRLINES,351.07,CR,-351.07
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,ALASKA AIRLINES,"1,199.62",CR,-1199.62
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,"HERFF JONES, LLC",16.78,CR,-16.78
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,"McCUNE, KATHLEEN",62.97,CR,-62.97
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/20/2018,5665,DISB,ALASKA TEACHER PLACEMENT,"1,600.00",CR,-1600
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,12/31/2018,5668,GJNLA,Dec Bank Rec,"147,589.83",,147589.83
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,DRB ATTN: Accounting Group,2,CR,-2
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,SARA HARRIS,210,CR,-210
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,"GRANT AVIATION, INC.",908.7,CR,-908.7
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,SEDOR WENDLANDT EVANS FILIPPI,290,CR,-290
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,SEDOR WENDLANDT EVANS FILIPPI,609,CR,-609
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,SEDOR WENDLANDT EVANS FILIPPI,"2,291.00",CR,-2291
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,SEDOR WENDLANDT EVANS FILIPPI,"1,278.50",CR,-1278.5
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,SEDOR WENDLANDT EVANS FILIPPI,13.93,CR,-13.93
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,ALASBO,75,CR,-75
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,ADAK EAGLE ENTERPRISES LLC,216.12,CR,-216.12
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,GCI,233.29,CR,-233.29
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,DATA RECOGNITION CORPORATION,246.83,CR,-246.83
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,DATA RECOGNITION CORPORATION,308.73,CR,-308.73
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,ALASKA AIRLINES,484.86,CR,-484.86
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,ALASKA AIRLINES,130.05,CR,-130.05
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,THE HARTFORD,233.87,CR,-233.87
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,CITY OF ATKA,"1,211.91",CR,-1211.91
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,CITY OF ATKA,200,CR,-200
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,CITY OF ATKA,300,CR,-300
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/7/2019,5667,DISB,AETNA INC.,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5671,DISB,GCI,"6,571.52",CR,-6571.52
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5671,DISB,ATKA NATIVE STORE,60.8,CR,-60.8
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5671,DISB,"ADAK PETROLEUM, LLC",419.35,CR,-419.35
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5671,DISB,FIRST NATIONAL BANK OF ALASKA,"1,248.17",CR,-1248.17
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5671,DISB,CITY OF ADAK,"11,820.00",CR,-11820
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5671,DISB,GRAND ALEUTIAN,150,CR,-150
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5672,DISB,FIRST NATIONAL BANK OF ALASKA,"3,273.93",CR,-3273.93
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/10/2019,5673,DISB,FIRST NATIONAL BANK OF ALASKA,840,CR,-840
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"6,599.50",CR,-6599.5
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"5,550.31",CR,-5550.31
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,467.76,CR,-467.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,991.71,CR,-991.71
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"3,604.82",CR,-3604.82
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"4,430.01",CR,-4430.01
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"1,819.34",CR,-1819.34
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"4,608.00",CR,-4608
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"3,557.74",CR,-3557.74
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,470.39,CR,-470.39
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/16/2019,5676,PAYRL,Employee,"1,182.39",CR,-1182.39
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,FIRST NATIONAL BANK OF ALASKA,"8,600.06",CR,-8600.06
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,TEACHERS RETIREMENT SYSTEM,"3,949.27",CR,-3949.27
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,"CENTRAL PLUMBING AND HEATING,","3,020.25",CR,-3020.25
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,"ADAK PETROLEUM, LLC","2,068.96",CR,-2068.96
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,ACE Air Cargo,714.75,CR,-714.75
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,DIV OF RETIREMENT & BENEFITS-F,25,CR,-25
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,ALASKA COMMUNICATIONS SYSTEMS,431.24,CR,-431.24
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,DRB ATTN: Accounting Group,0.51,CR,-0.51
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,Lincoln Natl Life Ins Co,"1,000.00",CR,-1000
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/17/2019,5679,DISB,CITY OF ATKA,550.08,CR,-550.08
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5681,DISB,THE HARTFORD,233.87,CR,-233.87
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5681,DISB,GCI,179.08,CR,-179.08
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5681,DISB,Employee,294.22,CR,-294.22
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5681,DISB,ALEUTIAN ELECTRICAL CONTRACTOR,"2,779.96",CR,-2779.96
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5681,DISB,"TDX ADAK GENERATING, LLC",204.59,CR,-204.59
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5681,DISB,ADAK EAGLE ENTERPRISES LLC,216.12,CR,-216.12
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,1/31/2019,5685,GJNLA,January Bank Reconciliation,"131,417.25",,131417.25
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,DRB ATTN: Accounting Group,2.51,CR,-2.51
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,Employee,59.48,CR,-59.48
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,Employee,200,CR,-200
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,CITY OF ATKA,200,CR,-200
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,CITY OF ATKA,300,CR,-300
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,AETNA INC.,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,EMPLOYMENT SECURITY - TAX,"3,180.12",CR,-3180.12
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,Employee,784.94,CR,-784.94
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,FIRST NATIONAL BANK OF ALASKA,"1,183.24",CR,-1183.24
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,"TDX ADAK GENERATING, LLC",98.58,CR,-98.58
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,SEDOR WENDLANDT EVANS FILIPPI,290,CR,-290
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,SEDOR WENDLANDT EVANS FILIPPI,"1,247.89",CR,-1247.89
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,SEDOR WENDLANDT EVANS FILIPPI,"3,084.85",CR,-3084.85
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5683,DISB,SEDOR WENDLANDT EVANS FILIPPI,11.07,CR,-11.07
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/7/2019,5684,DISB,FIRST NATIONAL BANK OF ALASKA,"2,229.90",CR,-2229.9
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"6,599.51",CR,-6599.51
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"5,550.31",CR,-5550.31
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,467.77,CR,-467.77
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"1,803.77",CR,-1803.77
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"3,604.82",CR,-3604.82
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"4,430.01",CR,-4430.01
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"2,927.93",CR,-2927.93
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"4,608.00",CR,-4608
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"5,694.21",CR,-5694.21
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,558.13,CR,-558.13
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5689,PAYRL,Employee,"1,603.50",CR,-1603.5
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,Vital Records Control,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,GCI,"3,285.76",CR,-3285.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,Employee,500,CR,-500
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,"ADAK PETROLEUM, LLC","2,378.02",CR,-2378.02
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,Employee,"1,200.00",CR,-1200
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,Employee,336.89,CR,-336.89
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,SARA HARRIS,210,CR,-210
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,ALASKA AIRLINES,"1,601.01",CR,-1601.01
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,CITY OF ATKA,760.35,CR,-760.35
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/14/2019,5690,DISB,FIRST NATIONAL BANK OF ALASKA,"10,135.89",CR,-10135.89
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/21/2019,5694,DISB,TEACHERS RETIREMENT SYSTEM,"3,949.27",CR,-3949.27
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/21/2019,5694,DISB,Lincoln Natl Life Ins Co,"1,000.00",CR,-1000
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/21/2019,5694,DISB,ALASKA AIRLINES,"5,988.12",CR,-5988.12
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,Employee,291.35,CR,-291.35
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,THE HARTFORD,233.87,CR,-233.87
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,Employee,32.97,CR,-32.97
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,ALASKA COMMUNICATIONS SYSTEMS,432.29,CR,-432.29
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,"Francotyp-Postalia, Inc.",129,CR,-129
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,Employee,350,CR,-350
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,ALASKA AIRLINES,65.88,CR,-65.88
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,FAIRFIELD INN & SUITES,534,CR,-534
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/26/2019,5696,DISB,GCI,236.82,CR,-236.82
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,2/28/2019,5706,GJNLA,February Bank Statement,"111,732.96",,111732.96
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,FLOYD AND SONS INC.,254.3,CR,-254.3
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,DRB ATTN: Accounting Group,2.51,CR,-2.51
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,ALASKA AIRLINES,89.78,CR,-89.78
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,AETNA INC.,"4,624.92",CR,-4624.92
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,ADAK EAGLE ENTERPRISES LLC,216.12,CR,-216.12
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,ATKA NATIVE STORE,60.8,CR,-60.8
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,CITY OF ATKA,200,CR,-200
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,CITY OF ATKA,300,CR,-300
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,GCI,"3,285.76",CR,-3285.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,SEDOR WENDLANDT EVANS FILIPPI,"1,015.00",CR,-1015
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,SEDOR WENDLANDT EVANS FILIPPI,725,CR,-725
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,SEDOR WENDLANDT EVANS FILIPPI,51.18,CR,-51.18
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,CITY OF ADAK,65,CR,-65
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,ATKA NATIVE STORE,189.35,CR,-189.35
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,"TDX ADAK GENERATING, LLC",583.27,CR,-583.27
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/7/2019,5698,DISB,Employee,"1,000.00",CR,-1000
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/14/2019,5701,PAYRL,Employee,"6,499.50",CR,-6499.5
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/14/2019,5701,PAYRL,Employee,"5,550.31",CR,-5550.31
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/14/2019,5701,PAYRL,Employee,467.76,CR,-467.76
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/14/2019,5701,PAYRL,Employee,"1,204.24",CR,-1204.24
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/14/2019,5701,PAYRL,Employee,"3,604.82",CR,-3604.82
Aleutian Region School District,19,100,610,000,000,000,FNBA Checking,3/14/2019,5701,PAYRL,Employee,"4,430.01",CR,-4430.01
